time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.760000000000002,2.19036622571,0.891633036041,18.4841362492,0.111367229216,5.96750673145,0.0,3.21810624756,1.32483769132,4.72101578404,-0.0532077857879,-0.192102362601,0.0,484.66999070071074,483.1905717261346,484.7306945561377,482.10120266971444
2.820000000000002,2.39009337028,0.973364503263,18.7701264055,0.108206902345,5.95582353824,0.0,3.44029092447,1.39906741737,4.81083606432,-0.0516221179503,-0.200538820002,0.0,474.0907223609759,473.40741990612213,475.16424575253563,475.2841976253774
2.880000000000002,2.60272602403,1.05926733058,19.0595435325,0.104900703949,5.94384208075,0.0,3.64829474193,1.46394618984,4.83554066807,-0.0631748156606,-0.198049666549,0.0,455.7572208932749,455.91821553904293,456.9199828949033,455.9958762558911
2.940000000000002,2.82819456657,1.14903062385,19.3508014666,0.101179470197,5.93196774988,0.0,3.86811260185,1.52768104359,4.87209412203,-0.0598075691088,-0.197619233613,0.0,462.0506687924982,462.0479419430874,461.6358497117893,461.8989162716386
3.000000000000002,3.06679232831,1.24246304857,19.6434707687,0.0971011100959,5.92019289408,0.0,4.08590255569,1.5862799645,4.88269223186,-0.0940773438519,-0.193640626809,0.0,455.4983785241158,455.7799111306655,456.8177557342703,454.0724368889376
3.0600000000000023,3.31766980432,1.33907138762,19.9341629832,0.0911291926515,5.90853876375,0.0,4.27742343367,1.63348427926,4.80670147758,-0.113610091852,-0.195450581592,0.0,428.6012400900912,428.40898849805546,428.0959249831234,426.42102170680937
3.1200000000000023,3.58029058358,1.43842485162,20.2204823647,0.0843123794715,5.8967394903,0.0,4.47733191799,1.67769222382,4.73686830585,-0.113620469896,-0.199173906833,0.0,431.0366375140564,430.68263356218955,430.93797196960435,430.92516151696276
3.1800000000000024,3.85610818561,1.54052217816,20.5050949371,0.077438665507,5.88486953333,0.0,4.71726361038,1.72481840383,4.74926290411,-0.116512680728,-0.195280679234,0.0,459.21358698942964,459.4854882770474,460.74051294099434,460.5005390218092
3.2400000000000024,4.14382021082,1.64482490396,20.7840530742,0.0703445027873,5.87308994321,0.0,4.8738908863,1.75151347159,4.54966226222,-0.121923225209,-0.19850098949,0.0,385.6490732257505,385.3005346468085,385.9866112274778,385.46059260072724
3.3000000000000025,4.44416722433,1.75112787347,21.058136921,0.062991137593,5.86059486676,0.0,5.13827482122,1.79111555618,4.58528784095,-0.123851515319,-0.248641643304,0.0,470.81989847611845,466.8801935546642,470.10582353714346,469.9436495873068
3.3600000000000025,4.75945140891,1.85949940833,21.3317624073,0.0555446332889,5.84627947812,0.0,5.37202043319,1.82058248362,4.5347350331,-0.124626668123,-0.223703050457,0.0,441.2358385230602,443.2324560892486,444.0777447904031,444.0001458603998
3.4200000000000026,5.08925519344,1.96953997088,21.6029110227,0.0481012258473,5.83285172281,0.0,5.62211674033,1.84672953786,4.50260880806,-0.122941828821,-0.223981959254,0.0,451.6784185302739,451.6071268430444,451.1530877997537,451.2754227123631
3.4800000000000026,5.43370203857,2.0809609193,21.8709187877,0.0414368717539,5.81921714022,0.0,5.86011694834,1.86669882086,4.43024125304,-0.0942241703392,-0.234710538278,0.0,440.4319258310886,439.4913977868554,437.95468248664343,440.3257438168515
3.5400000000000027,5.79231337273,2.19344733457,22.1339297448,0.0358089408575,5.80536516596,0.0,6.09427087584,1.88237689354,4.3361061274,-0.0929621043393,-0.224125283014,0.0,432.22427432918414,433.0609601039149,434.47006000529046,434.56822086781784
3.6000000000000028,6.16525004171,2.30678985237,22.3914330483,0.0303424448475,5.79193979547,0.0,6.33754138323,1.89524522455,4.24659852346,-0.0876392570443,-0.223029358551,0.0,436.9242536036207,436.96504969299195,436.7130841656946,437.1498256175644
3.660000000000003,6.55402773188,2.42087490256,22.6455112927,0.0250356533804,5.77846402862,0.0,6.62217616345,1.90708752284,4.22142941949,-0.0901108226325,-0.227922958987,0.0,462.0671334969882,461.63308570658864,461.49107224706546,461.28970278813637
3.720000000000003,6.96130305136,2.53562637461,22.9002143739,0.0195540176919,5.76491493273,0.0,6.95397974434,1.91738324086,4.26682891104,-0.0939832573187,-0.22191713221,0.0,488.793235165583,489.19516412141695,488.01050303262406,487.7150936462054
3.780000000000003,7.38424031993,2.65073978415,23.1497686106,0.0142089759518,5.75128009252,0.0,7.14457066259,1.91940603992,4.05166521206,-0.0807509691419,-0.24087953668,0.0,398.32132078710276,396.52412775308113,396.91844353011004,398.12364205780375
3.840000000000003,7.82140171871,2.7659719184,23.3908971421,0.00896204354243,5.7367091239,0.0,7.42789500129,1.92124659044,3.98474014533,-0.106251906195,-0.247103575641,0.0,454.7320901749859,454.17546503340196,455.6062827327244,453.55576928733706
3.900000000000003,8.27688395207,2.8812379492,23.6297862782,0.00266507473435,5.72146797631,0.0,7.75513130989,1.92037866242,3.97646334008,-0.102466175616,-0.273711149874,0.0,478.95512292074955,476.8656731883607,478.3781298613163,478.65762593006747
3.960000000000003,8.74988968506,2.99633322391,23.8643819324,6.27979765298,5.70482493196,0.0,8.01226354869,1.9157039524,3.84242381869,-0.0978817115729,-0.285960889986,0.0,437.8687214467632,436.76855718488105,436.22705860612126,436.60082653187465
4.020000000000002,9.23866442021,3.11106239545,24.0910925409,6.27379489418,5.6890052841,0.0,8.28066891995,1.90819190747,3.71352637254,-0.104765759007,-0.238168669287,0.0,438.52218542817945,442.4014058359715,442.62184510433843,442.046046423108
4.080000000000001,9.74477953751,3.22523889405,24.3115755525,6.26762100096,5.67437606756,0.0,8.58996368607,1.89722834792,3.63449801441,-0.0994055189902,-0.258560200837,0.0,464.1417895727263,462.48066304977397,461.92239116873174,462.33626360800855
4.14,10.2686346729,3.33868712048,24.5258192182,6.26137977126,5.65874486603,0.0,8.87212054691,1.88397990017,3.50579599112,-0.115363696922,-0.264749712897,0.0,448.65189098869877,448.08115362056253,447.57618941845027,446.26555084457124
4.199999999999998,10.8082432199,3.45129508014,24.7304166532,6.25409761472,5.64281586454,0.0,9.11519591863,1.86921671943,3.31342290494,-0.137419475045,-0.266989032925,0.0,425.1780165972843,424.9114456236548,426.66418766885323,424.76186871469935
4.259999999999997,11.3627242886,3.56292227128,24.9236190199,6.24569056083,5.62646751297,0.0,9.36780273496,1.85121808582,3.12584400484,-0.146140846615,-0.286620306974,0.0,429.0142501685489,427.26459954144644,430.9000050752219,430.14281323924405
4.319999999999996,11.9320778552,3.67339189126,25.104951619,6.23814653224,5.60916883738,0.0,9.61097983663,1.8306863015,2.9177909149,-0.101533620487,-0.291918294383,0.0,423.2425499078045,422.6970483118386,421.50808822142164,425.3301670450703
4.379999999999995,12.5185316078,3.78241628638,25.2766775563,6.23204222091,5.59130242812,0.0,9.93742505292,1.80312646174,2.8046049976,-0.10215116944,-0.313233436706,0.0,465.2397275839493,463.48023879849563,464.1616943481977,464.1047298051757
4.439999999999993,13.1226044505,3.88984395869,25.4388981454,6.22560368531,5.57240971461,0.0,10.1985323086,1.77751335348,2.60160462557,-0.120384149205,-0.318380209355,0.0,433.6732231188703,433.13633160934717,432.32341083747735,430.77306696293164
4.499999999999992,13.7427538323,3.99564915323,25.5891361533,6.218490426,5.55314727388,0.0,10.4731975586,1.74900517141,2.4050058785,-0.11512825967,-0.326959040591,0.0,439.2681321365493,438.4487197526064,438.13696315680454,438.5610309510618
4.559999999999991,14.3801228521,4.0996288362,25.7281115376,6.21112917432,5.53363362385,0.0,10.7723443885,1.7166854223,2.22586498058,-0.145444133265,-0.32198031673,0.0,449.62550427411804,449.92185519086433,451.4835765441944,449.01587617910576
4.6199999999999894,15.0374479463,4.20144319656,25.8581713072,6.20269507041,5.51437870156,0.0,11.1379771763,1.67672727872,2.10709019523,-0.132272821253,-0.318871743632,0.0,479.7296052693895,479.8686036369072,479.41510400541665,480.3983083864111
4.679999999999988,15.7127766004,4.30110684717,25.9767175988,6.19470849717,5.49520761203,0.0,11.3730082559,1.64511180019,1.84354204604,-0.134835886034,-0.320839634709,0.0,423.6606115577593,423.38129065795647,423.0336218459419,422.7954619195085
4.739999999999987,16.4059315163,4.3984867773,26.0829293016,6.18660530674,5.47645070602,0.0,11.7314282993,1.60059228574,1.69458380394,-0.135490841357,-0.299868699375,0.0,476.4548307659329,477.96296498429984,477.8206818106334,477.7552943321843
4.799999999999986,17.1163339395,4.49351960725,26.1758731763,6.17851087706,5.45889807323,0.0,11.9485888139,1.56690658061,1.40290860638,-0.133765879636,-0.280918749387,0.0,417.49627021773784,419.0538350131199,418.6073360984037,418.73946867673357
4.859999999999984,17.8381586257,4.58663358528,26.249742618,6.1708592695,5.44260353016,0.0,12.1124002824,1.53664436301,1.05940626914,-0.117315396402,-0.25749764713,0.0,392.7802893548477,394.86183685628527,392.7461843363195,394.25243486262195
4.919999999999983,18.5735402459,4.67751010782,26.3062804074,6.16361399635,5.42718820822,0.0,12.3996071894,1.49237046185,0.824027579428,-0.128706718636,-0.255797388146,0.0,447.47901546421963,447.5516154142549,450.2147896211626,449.2786944711061
4.979999999999982,19.3260495586,4.7656832721,26.3485006896,6.15621206692,5.41164499664,0.0,12.683255521,1.44652654832,0.582164204926,-0.114398693869,-0.266505466254,0.0,450.11877248681293,449.1840727562178,448.2467885497394,449.39478326479997
5.0399999999999805,20.0939900573,4.85122092514,26.3747904613,6.14972284234,5.39535689955,0.0,12.914252272,1.40456939363,0.29342287769,-0.0979328800189,-0.283883419053,0.0,429.8509358464238,428.2970296366811,429.1602543721297,430.5453802806753
